Iago the Parrot Place Doubles|345.145.125.123.5.123.125.1.5.123
Chadstone Bob Doubles|345.145.125.3.345.1.125.1.3.1
Slapton Bob Doubles|345.145.125.3.345.1.125.145.345.1
Harry Hatfield Bob Doubles|345.145.125.3.5.123.5.1.5.123
William E Morgan Bob Doubles|345.145.125.3.5.3.125.1.5.123
Brigstock Bob Doubles|345.145.5.1.345.1.5.1.3.1
Cogenhoe Bob Doubles|345.145.5.123.345.1.125.1.3.1
Bradden Place Doubles|345.145.5.123.345.1.125.145.345.1
Grumpy Place Doubles|345.145.5.123.5.123.5.1.5.123
Wadenhoe Bob Doubles|345.145.5.3.145.3.5.1.3.1
Colwall Bob Doubles|345.145.5.3.5.123.125.1.5.123
Princess Jasmine Bob Doubles|345.145.5.3.5.3.5.1.5.123
Presteigne Place Doubles|5.1.125.1.345.1.125.1.345.123
Stevington Bob Doubles|5.1.125.1.345.1.5.1.3.125
Welland Valley Bob Doubles|5.1.125.123.125.123.5.1.5.125
Medbourne Bob Doubles|5.1.125.123.125.3.125.1.5.125
Little Addington Bob Doubles|5.1.125.123.345.1.125.1.3.125
Harlestone Place Doubles|5.1.125.123.345.1.5.1.5.1
Blisworth Place Doubles|5.1.125.123.345.123.125.1.345.123
West Farndon Bob Doubles|5.1.125.123.345.123.125.145.3.123
Riddler Place Doubles|5.1.125.123.345.123.125.145.5.123
Laxton Bob Doubles|5.1.125.123.5.123.125.1.3.123
Charwelton Place Doubles|5.1.125.123.5.123.125.145.345.123
Little Cransley Bob Doubles|5.1.125.123.5.123.5.1.3.1
Newbottle Bob Doubles|5.1.125.123.5.3.125.1.3.1
Pipewell Bob Doubles|5.1.125.123.5.3.5.1.3.123
Fire Engine Bob Doubles|5.1.125.123.5.3.5.1.5.123
Northampton Bob Doubles|5.1.125.123.5.3.5.1.5.125
Shutlanger Bob Doubles|5.1.125.123.5.3.5.145.345.123
Stockerston Bob Doubles|5.1.125.3.125.123.125.1.5.125
King's Sutton Bob Doubles|5.1.125.3.125.123.5.1.3.1
Cranford St John Bob Doubles|5.1.125.3.125.3.125.1.3.1
Clay Coton Bob Doubles|5.1.125.3.125.3.5.1.3.123
Litchborough Bob Doubles|5.1.125.3.125.3.5.1.5.123
Cotterstock Bob Doubles|5.1.125.3.125.3.5.1.5.125
Bradden Bob Doubles|5.1.125.3.125.3.5.145.345.123
Great Brington Place Doubles|5.1.125.3.145.123.5.1.5.1
Courteenhall Bob Doubles|5.1.125.3.145.3.5.1.3.125
Collingtree Bob Doubles|5.1.125.3.345.3.125.1.345.123
Aston le Walls Bob Doubles|5.1.125.3.345.3.125.145.3.123
Catwoman Bob Doubles|5.1.125.3.345.3.125.145.5.123
Boughton Bob Doubles|5.1.125.3.5.1.125.145.5.1
Astrop Bob Doubles|5.1.125.3.5.123.125.1.3.1
Collyweston Bob Doubles|5.1.125.3.5.123.5.1.3.123
Pytchley Bob Doubles|5.1.125.3.5.123.5.1.5.123
Market Overton Bob Doubles|5.1.125.3.5.123.5.1.5.125
Hinton Bob Doubles|5.1.125.3.5.123.5.145.345.123
Little Oakley Bob Doubles|5.1.125.3.5.3.125.1.3.123
Preston Capes Bob Doubles|5.1.125.3.5.3.125.145.345.123
Rothwell Bob Doubles|5.1.125.3.5.3.5.1.3.1
Pitsford Place Doubles|5.1.5.1.125.123.5.145.5.1
Strixton Bob Doubles|5.1.5.1.145.3.5.1.345.123
Little Houghton Bob Doubles|5.1.5.1.145.3.5.145.3.123
Clipston Place Doubles|5.1.5.1.345.123.125.1.5.1
Ashton Village Bob Doubles|5.1.5.1.345.123.5.1.3.125
Stowe Bob Doubles|5.1.5.1.345.3.125.1.3.125
Heathencote Bob Doubles|5.1.5.1.345.3.5.1.5.1
Naseby Bob Doubles|5.1.5.1.5.1.125.1.3.1
Holy Orders Bob Doubles|5.1.5.1.5.1.5.1.3.123
Ordination Bob Doubles|5.1.5.1.5.1.5.1.3.125
Martin Place Doubles|5.1.5.1.5.1.5.145.345.123
Corley Bob Doubles|5.1.5.1.5.3.5.145.5.1
Twywell Bob Doubles|5.1.5.123.125.123.5.1.3.1
Brackley Bob Doubles|5.1.5.123.125.3.125.1.3.1
Hollowell Bob Doubles|5.1.5.123.125.3.5.1.3.123
Blaby Bob Doubles|5.1.5.123.125.3.5.1.5.123
Hose Bob Doubles|5.1.5.123.125.3.5.1.5.125
Nobottle Bob Doubles|5.1.5.123.125.3.5.145.345.123
Maidwell Place Doubles|5.1.5.123.145.3.125.1.5.1
Catesby Bob Doubles|5.1.5.123.145.3.5.1.3.125
Weston Favell Place Doubles|5.1.5.123.345.123.5.1.345.123
Chipping Warden Bob Doubles|5.1.5.123.345.123.5.145.3.123
Robin Place Doubles|5.1.5.123.345.123.5.145.5.123
Great Cransley Bob Doubles|5.1.5.123.5.123.125.1.3.1
Rockingham Bob Doubles|5.1.5.123.5.123.5.1.3.123
Winwick Place Doubles|5.1.5.123.5.123.5.145.345.123
Old Fletton Bob Doubles|5.1.5.123.5.3.125.1.3.123
Cottingham Bob Doubles|5.1.5.123.5.3.125.1.5.123
Peterborough Bob Doubles|5.1.5.123.5.3.125.1.5.125
Maidford Bob Doubles|5.1.5.123.5.3.125.145.345.123
Thorpe Malsor Bob Doubles|5.1.5.123.5.3.5.1.3.1
Ravensthorpe Bob Doubles|5.1.5.3.125.123.5.1.3.123
Fenny Drayton Bob Doubles|5.1.5.3.125.123.5.1.5.123
Kirby Muxloe Bob Doubles|5.1.5.3.125.123.5.1.5.125
Bugbrooke Bob Doubles|5.1.5.3.125.123.5.145.345.123
Elkington Bob Doubles|5.1.5.3.125.3.125.1.3.123
Arthingworth Bob Doubles|5.1.5.3.125.3.125.1.5.123
Polebrook Bob Doubles|5.1.5.3.125.3.125.1.5.125
Abthorpe Bob Doubles|5.1.5.3.125.3.125.145.345.123
Barton Seagrave Bob Doubles|5.1.5.3.125.3.5.1.3.1
Knuston Bob Doubles|5.1.5.3.145.1.5.1.345.123
Great Houghton Bob Doubles|5.1.5.3.145.1.5.145.3.123
Aldwincle Bob Doubles|5.1.5.3.345.1.125.1.3.125
Roade Bob Doubles|5.1.5.3.345.1.5.1.5.1
Hardingstone Bob Doubles|5.1.5.3.345.3.5.1.345.123
Appletree Bob Doubles|5.1.5.3.345.3.5.145.3.123
Batman Bob Doubles|5.1.5.3.345.3.5.145.5.123
Burrows Road Bob Doubles|5.1.5.3.5.1.5.1.5.123
Sutton Bassett Bob Doubles|5.1.5.3.5.123.125.1.3.123
Carlton Bob Doubles|5.1.5.3.5.123.125.1.5.123
Kettering Bob Doubles|5.1.5.3.5.123.125.1.5.125
Hartwell Bob Doubles|5.1.5.3.5.123.125.145.345.123
Broughton Bob Doubles|5.1.5.3.5.123.5.1.3.1
Harrington Bob Doubles|5.1.5.3.5.3.125.1.3.1
Lenton Bob Doubles|5.1.5.3.5.3.5.1.3.123
West Haddon Bob Doubles|5.1.5.3.5.3.5.145.345.123
Church Brampton Place Doubles|5.145.125.1.345.123.5.145.5.1
Chapel Brampton Bob Doubles|5.145.125.1.345.3.125.145.5.1
Thornhaugh Bob Doubles|5.145.125.1.5.3.125.1.5.1
Brackley Hatch Bob Doubles|5.145.125.123.345.123.125.1.3.123
Barby Nortoft Place Doubles|5.145.125.123.345.123.125.145.345.123
Lilbourne Place Doubles|5.145.125.123.5.123.125.1.345.123
Hanging Houghton Bob Doubles|5.145.125.123.5.123.125.145.3.123
Bozeat Bob Doubles|5.145.125.123.5.123.5.145.3.1
Paulerspury Bob Doubles|5.145.125.123.5.3.125.145.3.1
Foxley Bob Doubles|5.145.125.123.5.3.5.1.345.123
Passenham Bob Doubles|5.145.125.123.5.3.5.145.3.123
Daventry Bob Doubles|5.145.125.123.5.3.5.145.5.123
Harringworth Bob Doubles|5.145.125.3.125.123.5.145.3.1
Pailton Bob Doubles|5.145.125.3.125.3.125.145.3.1
Orton Bob Doubles|5.145.125.3.125.3.5.1.345.123
Hinton-in-the-Hedges Bob Doubles|5.145.125.3.125.3.5.145.3.123
Yardley Gobion Bob Doubles|5.145.125.3.345.1.125.145.5.1
Wood Burcote Bob Doubles|5.145.125.3.345.3.125.1.3.123
Ely St Mary's Bob Doubles|5.145.125.3.345.3.125.145.345.123
Wicken Bob Doubles|5.145.125.3.5.123.125.145.3.1
Little Preston Bob Doubles|5.145.125.3.5.123.5.1.345.123
Slipton Bob Doubles|5.145.125.3.5.123.5.145.3.123
Welton Bob Doubles|5.145.125.3.5.3.125.1.345.123
Holcot Bob Doubles|5.145.125.3.5.3.125.145.3.123
King's Cliffe Bob Doubles|5.145.125.3.5.3.5.145.3.1
Old Stratford Bob Doubles|5.145.5.1.145.3.5.1.3.123
Harby Bob Doubles|5.145.5.1.145.3.5.145.345.123
Welton Place Doubles|5.145.5.123.125.1.5.1.5.1
Woolscott Bob Doubles|5.145.5.123.125.123.5.145.3.1
Weldon Bob Doubles|5.145.5.123.125.3.125.145.3.1
Holdenby Bob Doubles|5.145.5.123.125.3.5.1.345.123
Quinton Bob Doubles|5.145.5.123.125.3.5.145.3.123
Alderton Place Doubles|5.145.5.123.345.1.125.145.5.1
Pury End Bob Doubles|5.145.5.123.345.123.5.1.3.123
Kilsby Place Doubles|5.145.5.123.345.123.5.145.345.123
Easton Maudit Bob Doubles|5.145.5.123.5.123.125.145.3.1
Litchborough Place Doubles|5.145.5.123.5.123.5.1.345.123
Hardwick Bob Doubles|5.145.5.123.5.123.5.145.3.123
Little Everdon Bob Doubles|5.145.5.123.5.3.125.1.345.123
Geddington Bob Doubles|5.145.5.123.5.3.125.145.3.123
Swinford Bob Doubles|5.145.5.123.5.3.5.145.3.1
Teeton Bob Doubles|5.145.5.3.125.123.5.1.345.123
Rothersthorpe Bob Doubles|5.145.5.3.125.123.5.145.3.123
Braybrooke Bob Doubles|5.145.5.3.125.3.125.1.345.123
Evenley Bob Doubles|5.145.5.3.125.3.125.145.3.123
Churchover Bob Doubles|5.145.5.3.125.3.5.145.3.1
Grafton Regis Bob Doubles|5.145.5.3.145.1.5.1.3.123
Leicestershire Bob Doubles|5.145.5.3.145.1.5.145.345.123
Silverstone Bob Doubles|5.145.5.3.345.3.5.1.3.123
Barby Bob Doubles|5.145.5.3.345.3.5.145.345.123
Ellesmere St Mary's Bob Doubles|5.145.5.3.5.1.5.1.5.1
Grimscote Bob Doubles|5.145.5.3.5.123.125.1.345.123
Deanshanger Bob Doubles|5.145.5.3.5.123.125.145.3.123
Towcester Bob Doubles|5.145.5.3.5.123.125.145.5.123
Catthorpe Bob Doubles|5.145.5.3.5.123.5.145.3.1
Easton-on-the-Hill Bob Doubles|5.145.5.3.5.3.125.145.3.1
Everdon Bob Doubles|5.145.5.3.5.3.5.1.345.123
Hannington Bob Doubles|5.145.5.3.5.3.5.145.3.123
Laurence T Mainwaring Bob Doubles|3.1.125.123.5.123.125.145.5.123
Charles Edwards Bob Doubles|3.1.125.123.5.3.5.145.5.123
Rev George M Custance Bob Doubles|3.1.125.3.5.123.5.145.5.123
Ernest F Willcox Bob Doubles|3.1.125.3.5.3.125.145.5.123
Llandysul Bob Doubles|3.1.5.1.145.3.5.1.3.125
Bogan Slow Course Doubles|3.1.5.1.345.1.5.1.5.123
St Sepulcre's Slow Course Doubles|3.1.5.1.345.1.5.1.5.125
Barton-upon-Humber Bob Doubles|3.1.5.1.5.1.5.1.345.125
Rod Flanagan Bob Doubles|3.1.5.123.5.1.5.1.345.1
Clewer Bob Doubles|3.1.5.123.5.123.5.1.5.1
Thomas E Wood Bob Doubles|3.1.5.123.5.123.5.145.5.123
William Poston Bob Doubles|3.1.5.3.5.123.125.145.5.123
Swanton Bob Doubles|3.1.5.3.5.3.5.1.5.1
Peter L Hughes Bob Doubles|3.1.5.3.5.3.5.145.5.123
David J Thompson Bob Doubles|3.145.125.123.5.123.125.1.5.123
Hay-on-Wye Bob Doubles|3.145.125.123.5.3.5.1.5.123
Tom Rushton Bob Doubles|3.145.125.3.5.123.5.1.5.123
J F Fox Bob Doubles|3.145.125.3.5.3.125.1.5.123
The Sultan of Agrabah Bob Doubles|3.145.5.123.5.123.5.1.5.123
Mrs E Chandler Bob Doubles|3.145.5.123.5.3.125.1.5.123
Dennis F Jaine Bob Doubles|3.145.5.3.5.123.125.1.5.123
Bromyard District Bob Doubles|3.145.5.3.5.3.5.1.5.123
Rajah the Tiger Place Doubles|345.1.125.123.5.123.125.1.5.123
Leominster District Bob Doubles|345.1.125.123.5.3.5.1.5.123
125th Anniversary Bob Doubles|345.1.125.3.5.123.5.1.5.123
G James R Price Bob Doubles|345.1.125.3.5.3.125.1.5.123
Double Newark Place Doubles|345.1.5.1.125.123.5.1.5.145
Single Portington Place Doubles|345.1.5.1.5.1.5.1.5.123
Newark Place Doubles|345.1.5.1.5.1.5.1.5.145
Abu the Monkey Bob Doubles|345.1.5.123.5.123.5.1.3.125
Ross District Bob Doubles|345.1.5.3.5.123.125.1.5.123
What's my start Bob Doubles|345.1.5.3.5.3.5.1.5.123
Glasbury Place Doubles|345.145.125.123.5.123.125.145.5.123
Frederick A Jaine Bob Doubles|345.145.125.123.5.3.5.145.5.123
John J Webb Bob Doubles|345.145.125.3.5.123.5.145.5.123
Wilfrid F Moreton Bob Doubles|345.145.125.3.5.3.125.145.5.123
Wollaton Place Doubles|345.145.5.1.5.1.5.1.5.1
Double Wollaton Place Doubles|345.145.5.1.5.123.125.1.5.1
George T Cousins Place Doubles|345.145.5.123.5.123.5.145.5.123
Austin T Wingate Bob Doubles|345.145.5.3.5.123.125.145.5.123
Robert A Hatcher Bob Doubles|345.145.5.3.5.3.5.145.5.123
Percy's Pleasure Place Doubles|5.1.125.123.5.123.125.1.345.123
Bashful Bob Doubles|5.1.125.123.5.123.125.145.3.123
Hereford District Bob Doubles|5.1.125.123.5.3.5.1.345.123
Percy Preece Bob Doubles|5.1.125.123.5.3.5.145.3.123
James P Hyett Bob Doubles|5.1.125.3.5.3.125.1.345.123
Trevor Jones Bob Doubles|5.1.125.3.5.3.125.145.3.123
Reverse Newark Place Doubles|5.1.5.1.125.123.5.1.5.1
Prince George Alexander Louis Slow Course Doubles|5.1.5.1.345.1.5.1.3.123
Princess Charlotte Elizabeth Diana Slow Course Doubles|5.1.5.1.345.1.5.1.3.125
Reverse Portington Place Doubles|5.1.5.1.345.123.5.1.5.1
Reverse Wollaton Place Doubles|5.1.5.1.5.123.125.1.5.1
Church Stretton District Place Doubles|5.1.5.123.5.123.5.1.345.123
Ledbury District Bob Doubles|5.1.5.123.5.123.5.145.3.123
Hereford D G Bob Doubles|5.1.5.123.5.3.125.1.345.145
Bill Lloyd Bob Doubles|5.1.5.123.5.3.125.145.3.123
Clifford & Kington District Bob Doubles|5.1.5.3.5.123.125.1.345.123
Robin J Andrews Bob Doubles|5.1.5.3.5.123.125.145.3.123
Solihull Bob Doubles|5.1.5.3.5.3.5.1.3.1
Sheila E M Parry Bob Doubles|5.1.5.3.5.3.5.1.345.123
Widow Twankey Bob Doubles|5.1.5.3.5.3.5.145.3.123
Frederick R Harris Bob Doubles|5.145.125.123.5.123.125.1.3.123
Clifford Place Doubles|5.145.125.123.5.123.125.145.345.123
William Saunders Bob Doubles|5.145.125.123.5.3.5.1.3.123
Ernest Drew Bob Doubles|5.145.125.123.5.3.5.145.345.123
John F I Turney Bob Doubles|5.145.125.3.5.3.125.1.3.123
Rev E G Benson Bob Doubles|5.145.125.3.5.3.125.145.345.123
Michael V Powell Bob Doubles|5.145.5.123.5.123.5.1.3.123
Dopey Place Doubles|5.145.5.123.5.123.5.145.345.123
George H Phillott Bob Doubles|5.145.5.123.5.3.125.1.3.123
Reginald G Powell Bob Doubles|5.145.5.123.5.3.125.1.5.123
William H Lloyd Bob Doubles|5.145.5.123.5.3.125.145.345.123
Ospringe Sheep Bob Doubles|5.145.5.3.145.3.5.1.5.1
John G Buchanan Bob Doubles|5.145.5.3.5.123.125.1.3.123
Harold G Thomas Bob Doubles|5.145.5.3.5.123.125.145.345.123
Cyril E Jaine Bob Doubles|5.145.5.3.5.3.5.145.345.123
Old Antelope Bob Doubles|3.1.5.1.5.1.5.1.5.145
Gnu Bob Doubles|3.145.5.1.5.1.5.1.5.1
Burton Pleasure Bob Minor|-14-1236-16,14
Quarr Bob Minor|-14-1236-16,16
Newton Bob Minor|-14-1236-36,12
Josh Bob Minor|-14-1236-36,14
Pinehurst Bob Minor|-14-1236-56,12
Stobs Bob Minor|-14-1236-56,14
Westlecott Bob Minor|-14-1236-56,16
Stonea Bob Minor|-14-1236.12.36,12
Gosh Bob Minor|-14-1236.12.36,14
Allerton Bob Minor|-14-1236.12.56,12
Charlton Bob Minor|-14-1236.12.56,14
Hereward the Wake Bob Minor|-14-1236.12.56,16
Paisley Bob Minor|-14-1236.1234.56,12
Bellingham Bob Minor|-14-1236.1234.56,14
Monks of Ely Bob Minor|-14-1236.1234.56,16
Palmer Bob Minor|-14-1236.14.36,16
Pettistree Bob Minor|-14-1236.34.16,16
Whitchurch Bob Minor|-14-1236.34.56,12
Hawick Bob Minor|-14-1236.34.56,14
Moab Bob Minor|-14-1236.34.56,16
Single Oxford Bob Minor|-14-16-16,12
Single College Bob Minor|-14-16-16,14
Single Court Bob Minor|-14-16-16,16
Ledbury Bob Minor|-14-16-36,14
Dunstable Bob Minor|-14-16-56,14
Wenlock Bob Minor|-14-16-56,16
Cartland Bob Minor|-14-16.12.56,14
Weisdale Bob Minor|-14-16.1234.56,14
Baxter Bob Minor|-14-16.14.36,16
Crick Bob Minor|-14-16.14.56,12
Dorney Court Bob Minor|-14-16.34.16,16
Barking Mad Bob Minor|-14-16.34.36,16
Unst Bob Minor|-14-16.34.56,14
Selkirk Bob Minor|-14-16.34.56,16
Hereward Bob Minor|-14-36-16,12
Double Court Bob Minor|-14-36-16,16
Stanstead Bob Minor|-14-36-36,12
Double College Bob Minor|-14-36-36,14
Double Oxford Bob Minor|-14-36-56,12
Albion Delight Bob Minor|-14-36-56,14
London Bob Minor|-14-36-56,16
Ewenny Bob Minor|-14-36.12.36,12
Little Boy Bob Minor|-14-36.12.36,14
Thelwall Bob Minor|-14-36.12.56,12
Tynehead Bob Minor|-14-36.12.56,14
Lytham Bob Minor|-14-36.12.56,16
Armitage Bob Minor|-14-36.1234.56,12
Fushiebridge Bob Minor|-14-36.1234.56,14
Edom Bob Minor|-14-36.1234.56,16
Garswood Bob Minor|-14-36.14.16,16
Xanten Bob Minor|-14-36.14.56,12
Super Court Bob Minor|-14-36.34.56,12
Harker Bob Minor|-14-36.34.56,14
Judah Bob Minor|-14-36.34.56,16
Warkton Bob Minor|-14.12.1236-16,12
Jacobs Ladder Bob Minor|-14.12.1236-36,12
Fen Boy First Bob Minor|-14.12.1236-36,14
Edge Hill Bob Minor|-14.12.1236-56,12
Cumwhinton Bob Minor|-14.12.1236-56,14
Vermuyden Bob Minor|-14.12.1236-56,16
Starting Block Bob Minor|-14.12.1236.12.56,12
Round The Block Bob Minor|-14.12.1236.12.56,14
Crown Court Bob Minor|-14.12.1236.34.56,12
Cotehill Bob Minor|-14.12.1236.34.56,14
Earith Bob Minor|-14.12.1236.34.56,16
Trick or Treat Bob Minor|-14.12.16-16,12
Great Addington Bob Minor|-14.12.16-36,12
Potterhanworth Bob Minor|-14.12.16-56,12
Sarasota Bob Minor|-14.12.16.34.56,12
Manea Bob Minor|-14.12.36-36,12
Yoo-Hoo Bob Minor|-14.12.36-36,14
Kemerton Bob Minor|-14.12.36-56,12
Crakehall Bob Minor|-14.12.36-56,14
Overbury Bob Minor|-14.12.36-56,16
Barbecue Bob Minor|-14.12.36.12.16,12
Pecks Court Bob Minor|-14.12.36.12.36,12
Blondie Bob Minor|-14.12.36.12.36,14
Corse Bob Minor|-14.12.36.12.56,12
Garsdale Bob Minor|-14.12.36.12.56,14
Staunton Bob Minor|-14.12.36.12.56,16
Evison Bob Minor|-14.12.36.1234.56,12
Dent Bob Minor|-14.12.36.1234.56,14
Hough-on-the-Hill Bob Minor|-14.12.36.1234.56,16
Charlton Park Bob Minor|-14.12.36.14.36,16
Crook Bob Minor|-14.12.36.34.56,12
Bedale Bob Minor|-14.12.36.34.56,14
Syston Drift Bob Minor|-14.12.36.34.56,16
Misael Bob Minor|-14.1256.1236-36,12
Edward Storey Bob Minor|-14.1256.1236-36,14
Hammerton Street Bob Minor|-14.1256.1236-56,12
Armathwaite Bob Minor|-14.1256.1236-56,14
Hull Botanic Gardens Bob Minor|-14.1256.1236.34.56,12
Lazonby and Kirkoswald Bob Minor|-14.1256.1236.34.56,14
Exton Bob Minor|-14.1256.16-36,12
Cutcombe Bob Minor|-14.1256.16-56,12
Marjorie Legg Bob Minor|-14.1256.16.34.56,12
Wiggenhall St Mary the Virgin Bob Minor|-14.1256.36-36,12
Double Oak Farm Bob Minor|-14.1256.36-36,14
Double Ashford Chart Leacon Bob Minor|-14.1256.36-56,12
Leeming Bar Bob Minor|-14.1256.36-56,14
Turncock Bob Minor|-14.1256.36.12.36,12
U-Turn Anglia Bob Minor|-14.1256.36.12.36,14
Shields Road Bob Minor|-14.1256.36.12.56,12
Ribblehead Bob Minor|-14.1256.36.12.56,14
Carlisle Kingmoor Bob Minor|-14.1256.36.1234.56,12
Horton in Ribblesdale Bob Minor|-14.1256.36.1234.56,14
Orpington Bob Minor|-14.1256.36.34.56,12
Rodham Bob Minor|-14.1256.36.34.56,14
Gatescarth Pass Bob Minor|-14.56.1236-16,14
Chatteris Bob Minor|-14.56.1236-36,12
George Harvey Bob Minor|-14.56.1236-36,14
Derby Etches Park Bob Minor|-14.56.1236-56,12
Hassendean Bob Minor|-14.56.1236-56,14
The Undertakers Bob Minor|-14.56.1236.12.36,12
Leopold Bob Minor|-14.56.1236.12.36,14
Old Oak Common Bob Minor|-14.56.1236.12.56,12
Reedsmouth Bob Minor|-14.56.1236.12.56,14
Ripple Lane Bob Minor|-14.56.1236.1234.56,12
Countess Park Bob Minor|-14.56.1236.1234.56,14
Corkerhill Bob Minor|-14.56.1236.34.56,12
Belses Bob Minor|-14.56.1236.34.56,14
Single Ashford Chart Leacon Bob Minor|-14.56.16-16,12
Bixter Bob Minor|-14.56.16-56,14
Scalloway Bob Minor|-14.56.16.12.56,14
Scatsta Bob Minor|-14.56.16.1234.56,14
Sandness Bob Minor|-14.56.16.34.56,14
Death by Chocolate Bob Minor|-14.56.36-16,12
Somersham Bob Minor|-14.56.36-36,12
Witnesham Bob Minor|-14.56.36-36,14
Hall Road Bob Minor|-14.56.36-56,12
Lyneside Bob Minor|-14.56.36-56,14
Isle of Ely Bob Minor|-14.56.36.12.36,12
Loik Bob Minor|-14.56.36.12.36,14
Birkenhead Mollington Street Bob Minor|-14.56.36.12.56,12
Gorebridge Bob Minor|-14.56.36.12.56,14
Slade Green Bob Minor|-14.56.36.1234.56,12
Newtongrange Bob Minor|-14.56.36.1234.56,14
Kentisbeare Bob Minor|-14.56.36.14.56,12
Neville Hill Bob Minor|-14.56.36.34.56,12
Longtown Bob Minor|-14.56.36.34.56,14
Sutton Passeys Bob Minor|-1456-1236-16,14
Radley Bob Minor|-1456-1236-36,12
Double Mardale Bob Minor|-1456-1236-36,14
Northcourt Bob Minor|-1456-1236-36,16
Portsmouth Bob Minor|-1456-1236-56,12
St Boswells Bob Minor|-1456-1236-56,14
Nordelph Bob Minor|-1456-1236.12.36,12
It's Whipping Bob Minor|-1456-1236.12.36,14
Wimborne Minster Bob Minor|-1456-1236.12.56,12
Wark Bob Minor|-1456-1236.12.56,14
Tarbock Green Bob Minor|-1456-1236.1234.56,12
Speke Bob Minor|-1456-1236.34.56,12
Nicholaston Bob Minor|-1456-16-16,12
Single Mardale Bob Minor|-1456-16-16,14
Margam Bob Minor|-1456-16-36,16
Bilborough Bob Minor|-1456-16-56,14
Melby Bob Minor|-1456-16.12.56,14
Gutcher Bob Minor|-1456-16.1234.56,14
Bryony Bob Minor|-1456-16.14.36,16
VE Day Bob Minor|-1456-16.14.56,12
Panteg Place Minor|-1456-16.34.16,16
Completely and Utterly Insane Bob Minor|-1456-16.34.36,16
Carrington Bob Minor|-1456-16.34.56,14
Langdale Bob Minor|-1456-36-16,12
Llanwern Bob Minor|-1456-36-16,16
Rosehill Bob Minor|-1456-36-36,12
Keef Bob Minor|-1456-36-36,14
Briercliffe Bob Minor|-1456-36-36,16
Winchester College Bob Minor|-1456-36-56,12
Scotch Dyke Bob Minor|-1456-36-56,14
Hanney Bob Minor|-1456-36.12.36,12
Brat Bob Minor|-1456-36.12.36,14
Cassington Bob Minor|-1456-36.12.36,16
Christchurch Bob Minor|-1456-36.12.56,12
Dalhousie Bob Minor|-1456-36.12.56,14
Eccleston Park Bob Minor|-1456-36.1234.56,12
Thirlmere Bob Minor|-1456-36.14.56,12
Webbs Wonder Bob Minor|-1456-36.34.56,12
Thursby Bob Minor|-1456-36.34.56,14
Ilton Bob Minor|-1456.12.1236-16,12
Ananias Bob Minor|-1456.12.1236-36,12
Elmswell Bob Minor|-1456.12.1236-36,14
Hayling Island Bob Minor|-1456.12.1236-56,12
Little Salkeld Bob Minor|-1456.12.1236-56,14
Halewood Bob Minor|-1456.12.1236.34.56,12
Obridge Bob Minor|-1456.12.16-16,12
Big John Bob Minor|-1456.12.16-36,12
Weekley Bob Minor|-1456.12.16-56,12
Zomerset Bob Minor|-1456.12.16.34.56,12
Tipps End Bob Minor|-1456.12.36-36,12
ATB Bob Minor|-1456.12.36-36,14
Lee-on-the-Solent Bob Minor|-1456.12.36-56,12
Ainderby Bob Minor|-1456.12.36-56,14
Bence's Birthday Bob Minor|-1456.12.36.12.16,12
Sixteen Foot Bob Minor|-1456.12.36.12.36,12
BGS Bob Minor|-1456.12.36.12.36,14
Spithead Bob Minor|-1456.12.36.12.56,12
Hawes Bob Minor|-1456.12.36.12.56,14
Garston Bob Minor|-1456.12.36.1234.56,12
Hunts Cross Bob Minor|-1456.12.36.34.56,12
Azarias Bob Minor|-1456.1256.1236-36,12
Double Cornerhouse Bob Minor|-1456.1256.1236-36,14
Double Brookhouse Bob Minor|-1456.1256.1236-56,12
Langwathby Bob Minor|-1456.1256.1236-56,14
Wavertree Technology Park Bob Minor|-1456.1256.1236-56,16
Whins Brow Bob Minor|-1456.1256.1236.34.56,12
Culgaith Bob Minor|-1456.1256.1236.34.56,14
Prescot Bob Minor|-1456.1256.1236.34.56,16
Hawkridge Bob Minor|-1456.1256.16-36,12
Rowberrow Bob Minor|-1456.1256.16-56,12
Hillfarrance Bob Minor|-1456.1256.16.34.56,12
Wiggenhall St Mary Magdalene Bob Minor|-1456.1256.36-36,12
Willow Farm Bob Minor|-1456.1256.36-36,14
Tarnbrook Bob Minor|-1456.1256.36-56,12
Saughtree Bob Minor|-1456.1256.36-56,14
Huyton Bob Minor|-1456.1256.36-56,16
Lots Bridge Bob Minor|-1456.1256.36.12.36,12
Bethesda Bob Minor|-1456.1256.36.12.36,14
Upper Brow Top Bob Minor|-1456.1256.36.12.56,12
Askrigg Bob Minor|-1456.1256.36.12.56,14
The Priory Hospital Bob Minor|-1456.1256.36.12.56,16
Caton Moor Bob Minor|-1456.1256.36.1234.56,12
Aysgarth Bob Minor|-1456.1256.36.1234.56,14
Castle Bromwich Place Minor|-1456.1256.36.1234.56,16
Haylot Fell Bob Minor|-1456.1256.36.34.56,12
Deadwater Bob Minor|-1456.1256.36.34.56,14
Edgbaston Old Church Bob Minor|-1456.1256.36.34.56,16
Adam Seat Bob Minor|-1456.56.1236-16,14
Huntingdonshire Bob Minor|-1456.56.1236-36,12
The Chalice Bob Minor|-1456.56.1236-36,14
Dolphinholme Bob Minor|-1456.56.1236-56,12
Newstead Bob Minor|-1456.56.1236-56,14
Broad Green Bob Minor|-1456.56.1236-56,16
